CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,timestamp
bf0a966e818d2af2e89509e03854947062778f36fb6c768901d5d6cebb5d5526bde6537a102642c2c73924ae6791955be8133211ff2b2d4b924d0417c2995c9e,,01/09/2025 09:15:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",01/09/2025 09:58:00 AM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,3100,S,DR MARTIN LUTHER KING JR DR,211.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,5,1,41.838326941,-87.617612661,POINT (-87.617612661462 41.838326941218),2025-01-09 09:15:00
f32ba8400f56effd322277827a01b3ad1537cd73390ac836a0863f0a60bbea058108cb8e38da381eea8b92e5e0929156042a5bdcf6bfd05f6dae829d869d18fe,,01/09/2025 09:15:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,01/10/2025 08:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,11100,S,DR MARTIN LUTHER KING JR DR,531.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,5,1,41.692643962,-87.613520126,POINT (-87.613520125989 41.692643962206),2025-01-09 09:15:00
629c8d6aeca5c2b84a8d0e8fb37db806970f76cadf80aa1fcd4cfd65d2ba6e295027542e2f3bfb65c509474eb417d0c8be60b207cc880f36b017e5b94dd22b50,,01/09/2025 09:05:00 AM,10,OTHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/09/2025 09:28:00 AM,EQUIPMENT - VEHICLE CONDITION,NOT APPLICABLE,1901,W,HARRISON ST,1231.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,5,1,41.873970536,-87.674055907,POINT (-87.674055906564 41.873970535597),2025-01-09 09:05:00
62d7f2c46eae49625f2398ba097116d6f1be2830cc1162a9cc1fe7cae2e7c56ec925211b117252050a6d57654796eb516314746b5e068c8f35400106e76e40e6,,01/09/2025 09:05:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",01/09/2025 09:13:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,FOLLOWING TOO CLOSELY,1706,W,ROOSEVELT RD,1231.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,5,1,41.866963883,-87.669202781,POINT (-87.669202781307 41.866963882723),2025-01-09 09:05:00
3278446f5a811354669d79370dcabfb7b976e237f79b63cf2b97f48827e4cec05816182cd9bc1c27137afce88486eec788f87cab95f3d5fa91f9232fe65c23e5,,01/09/2025 09:00:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/09/2025 09:18:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1900,S,WOOD ST,1234.0,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,9,5,1,41.855854752,-87.671193049,POINT (-87.671193049076 41.855854751743),2025-01-09 09:00:00
77395ad0763c5a3246fcd774624a445cab7e81bd4d1e295b2264f2db01450088a37c569098d9809a8398956a087a70331bd7973b875637abf998b0d2ce327565,,01/09/2025 09:00:00 AM,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/09/2025 11:33:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1000,N,SACRAMENTO AVE,1211.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9,5,1,41.899298862,-87.701866698,POINT (-87.701866698358 41.899298861817),2025-01-09 09:00:00
fabc89fac31f294176d1d36d5b278f9ebc041375deca302dcc2011d925d70fc9299f7a1284f831dbaf3683d0f21d06810fb814d2c81d47ddf0a8540677cbfcaf,,01/09/2025 09:00:00 AM,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",01/09/2025 11:15:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,2620,W,PERSHING RD,911.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,5,1,41.822969222,-87.690734,POINT (-87.690733999798 41.822969222068),2025-01-09 09:00:00
1ed4702689fbe1f30715f4029a051d8ba26af6572fa7d5af9c4e5da361c2a28a433e63eaecb5e14bf93357e6d57b5fb766e634c64d090e460c6706fd1bec0039,,01/09/2025 08:58:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/09/2025 09:03:00 AM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,6107,N,TALMAN AVE,2413.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,5,1,41.992479227,-87.695665473,POINT (-87.695665472843 41.992479226824),2025-01-09 08:58:00
19d11dff5192d391b15428ded6a221be71309849bb1d0dd5feed591fdaea2fdd8d7583e09f4d32c798f102e4f727d6693e6e1e455ba1501b75fa778860f4e741,,01/09/2025 08:50:00 AM,20,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,N,,Y,"OVER $1,500",01/09/2025 12:35:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1619,W,AUGUSTA BLVD,1213.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,5,1,41.89958359,-87.668203889,POINT (-87.668203889062 41.899583589976),2025-01-09 08:50:00
f61ebceaeedb9839bcd3dbda8e09b436106bf81803c5369f552527221aca506e6aa31de94b7c5577e50f2ac6cd07c855584e4f13fd1c49aef9738d8a9656f225,,01/09/2025 08:50:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/09/2025 11:45:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,201,W,63RD ST,312.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,5,1,41.779877004,-87.630166669,POINT (-87.630166669416 41.779877003627),2025-01-09 08:50:00
287306dbabc74ca8810a2a386a9814abd7c0471fae7baea510cbb1ed0715f1aca35871ec38bff170eabf92535d4c7e18e155d8e9463894b4c01184ad58a6389c,,01/09/2025 08:45:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/09/2025 08:46:00 AM,IMPROPER TURNING/NO SIGNAL,FAILING TO YIELD RIGHT-OF-WAY,2011,W,CHICAGO AVE,1221.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8,5,1,41.895792113,-87.677550938,POINT (-87.67755093786 41.895792113337),2025-01-09 08:45:00
7ea68a2c64a8d11a91f1b4309304d0bc73df6f2376fba3138704134920187b663e5faafdcdfb51abbd764e070e99540c11c575a81730a98b6051f7a39eb37b81,,01/09/2025 08:40:00 AM,30,STOP SIGN/FLASHER,UNKNOWN,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/09/2025 09:16:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1198,W,97TH ST,2213.0,,,,,,,2,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,1.0,0.0,8,5,1,41.718241483,-87.652810222,POINT (-87.652810221993 41.718241482652),2025-01-09 08:40:00
3d35bd17c7ec3e4032451972678c614e21a07bc4f46ab0e7543ea7aab48c654e8df2b959914e8585e6b8cd1f671319ce4c930e469d1d2977038a4a8de94eff15,,01/09/2025 08:30:00 AM,20,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",01/09/2025 08:55:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,7974,S,SOUTH CHICAGO AVE,414.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,5,1,41.749755544,-87.583371017,POINT (-87.583371016797 41.749755544425),2025-01-09 08:30:00
8b5c033b24411c34a23cfa49523ac0ccadcdb368ae6f1928618379fe7db48d9391d7bf59ebfc81d7c628d1ec90fd9f9cee908dc68325b628bc6052c7943275bb,,01/09/2025 08:30:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT ON GRADE,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,01/09/2025 09:00:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,655,W,IRVING PARK RD,1925.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,5,1,41.954493956,-87.647244331,POINT (-87.647244331225 41.954493955562),2025-01-09 08:30:00
ff2b9502e27fda45544d37b3c7dfba5d85bf9b1a6982ac767d949983be186cbbf54447eb72c50804d526842671080edb718b3c6629ffe7ae9f485ef074ed7788,,01/09/2025 08:30:00 AM,40,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/09/2025 08:45:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,4600,S,COTTAGE GROVE AVE,221.0,,,,,,,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,8,5,1,41.811261436,-87.606749972,POINT (-87.606749972034 41.811261436387),2025-01-09 08:30:00
8e854a494c38a6271c7670102a09ee38b4eae3b73170e0af3e0844107bca96888fcf841e2ed575f64643485246c3d65c7171174f45e705c5e645cc6999434f57,,01/09/2025 08:22:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,FOUR WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/09/2025 10:30:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1001,E,47TH ST,222.0,,,,,,,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,8,5,1,41.809479476,-87.601576113,POINT (-87.601576112858 41.809479476064),2025-01-09 08:22:00
28b09ed2b012e00838ccf593dfad6967bf37e456a5faedae87fa6fbe821f0f524840d48cdae08a87ea4c620435bd6697fa79c8b77705de8eadb094377308cb7c,,01/09/2025 08:20:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,UNKNOWN,,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,01/09/2025 08:28:00 AM,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,1215,W,31ST PL,913.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,5,1,41.836887279,-87.656639392,POINT (-87.656639391631 41.836887278944),2025-01-09 08:20:00
e586f075b79782d126aeba62068a8968b45eb118336c3ed7f8f425d4e01cc63e3f702dd397b1698ef80fb9e9380544537336cd394cefc794bde6a36bfb99dc09,,01/09/2025 08:18:00 AM,45,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/09/2025 08:22:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,4700,S,LAKE SHORE DR SB,222.0,,Y,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8,5,1,41.810592499,-87.589371112,POINT (-87.589371111902 41.810592498867),2025-01-09 08:18:00
eb7e14e1ce6f93460bd200491647b2da09bcd9c1c8dac9af0c7cc581494aa586fcc2040fa7038f83e818e404902befe76af5d9adc11cdcbaf1f41388c58cd260,,01/09/2025 08:14:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/09/2025 08:29:00 AM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,4300,S,PRAIRIE AVE,215.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8,5,1,41.816493491,-87.619935135,POINT (-87.619935135497 41.81649349083),2025-01-09 08:14:00
f4eacf6e577245d86ac9c93f5576466d71ee2a6694a69fc0c7c3997bb17799d573a3047098faf80ded85b5cf798c4a1708882f1e3945f2f2bf8b50965b8b6a02,,01/09/2025 08:12:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR TO SIDE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/09/2025 08:15:00 AM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,1607,W,FULLERTON AVE,1811.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,5,1,41.925036971,-87.66851499,POINT (-87.668514990308 41.925036971007),2025-01-09 08:12:00
472386b96fc0315fef1680e7884db70bad1f020decd1249d6b9767f47bd76b9f14e581c0d8a59eb0196e2be92b69babf89c017a6e3ebb767b7d0493b2e134570,,01/09/2025 08:11:00 AM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/09/2025 08:11:00 AM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",IMPROPER OVERTAKING/PASSING,2050,W,59TH ST,715.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,5,1,41.786712582,-87.676123433,POINT (-87.676123433167 41.786712581982),2025-01-09 08:11:00
8b0898d8bab10fecd9072df7e334915a2e9cd4d044ab416c9469713329b809b24eaf4dc9540d2d5132df5d75c9df659fbaf97d3ad00d6043a747421e903faefa,,01/09/2025 08:10:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/09/2025 09:35:00 AM,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER TURNING/NO SIGNAL,5505,S,KEDZIE AVE,824.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,5,1,41.793312491,-87.703400497,POINT (-87.703400496812 41.793312490801),2025-01-09 08:10:00
a86d04ea52c95527fffeb32a8f50db65b6661acad79068c1b0539b41edccc96b8d9c19d4d7f22431a6422ed6fb9209645eaad5482f4a6bd628658d48277a6742,,01/09/2025 08:10:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/09/2025 09:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4117,W,47TH ST,815.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,5,1,41.807721115,-87.726825174,POINT (-87.726825173663 41.807721114996),2025-01-09 08:10:00
3006810e8ed1ecefc5bdf59271952ab4708e8eba1c5022f7305750d95155e4e854a907a79ad6a977fb0b500bc8f0388880a98257d32ddf194a9d49a9c5b0cf91,,01/09/2025 08:00:00 AM,30,NO CONTROLS,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,UNKNOWN,,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/09/2025 08:45:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5835,N,LINCOLN AVE,2011.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,5,1,41.9875954,-87.702448713,POINT (-87.702448713268 41.987595400081),2025-01-09 08:00:00
78318c30782716e6afc802b5210921d12f7dee4a260f28244b88872af90d8108aa5496f1d54092052a928ea95ae5970bb47c02ffbe0b1f7f3e14a06177b943d9,,01/09/2025 08:00:00 AM,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,UNKNOWN,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/09/2025 02:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2924,W,LEXINGTON ST,1135.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,5,1,41.872045277,-87.699541492,POINT (-87.699541492101 41.872045276661),2025-01-09 08:00:00
7f866d970a317c7b5ac8409dae42cb2b453778fb46c79266e6ca4534ce8a19b668a163bbf7175490faccdda6874f57e609c81091d417bc3a75e2511be197690a,,01/09/2025 08:00:00 AM,30,UNKNOWN,UNKNOWN,UNKNOWN,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/10/2025 01:20:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,8002,S,HALSTED ST,621.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,5,1,41.748668914,-87.644129875,POINT (-87.64412987467 41.748668913669),2025-01-09 08:00:00
6baaa1607e71c522274812b00fb6c820ab31020106e7a0613b625d3725aef66ca74e5be9c1c4f607a80eda271ee798a9527d6b177aa992f52f392abd518bfc57,,01/09/2025 07:57:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/09/2025 04:56:00 PM,NOT APPLICABLE,NOT APPLICABLE,6200,S,KARLOV AVE,813.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,5,1,41.780354448,-87.725396447,POINT (-87.725396447319 41.780354448439),2025-01-09 07:57:00
e4f19e221c5e1571d146ad5e137114f96a55315adae4e8604a97a4d7fc59d7eae1489a9d0749ae5b10d23da4f233a0684658a9d38451b3d0b9ea3d51b8864736,,01/09/2025 07:55:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",01/09/2025 08:35:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,13026,S,EVANS AVE,533.0,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,7,5,1,41.658440673,-87.603551781,POINT (-87.603551780904 41.658440673195),2025-01-09 07:55:00
eb30072ce224024d940096d794c19662d271fc334434e5e69c7683c692d9db15a5b605e692776dc0cc730f8e5f8c95ff17d0b0399ed7292890e4e967a8b8cba5,,01/09/2025 07:55:00 AM,30,TRAFFIC SIGNAL,NOT FUNCTIONING,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,$500 OR LESS,01/09/2025 11:50:00 AM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,5500,S,KEDZIE AVE,822.0,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7,5,1,41.793420237,-87.703697508,POINT (-87.703697508454 41.793420236756),2025-01-09 07:55:00
6b210724b6085ceb3ea6c43759469c1dee66c0ce91fab59efd04c4a5723454df5680a25d498c700a4b9565604c8b33d95988484601bec38745517222139ec3db,,01/09/2025 07:50:00 AM,30,PEDESTRIAN CROSSING SIGN,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/09/2025 07:55:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,FOLLOWING TOO CLOSELY,935,N,WESTERN AVE,1212.0,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,7,5,1,41.898580882,-87.68676889,POINT (-87.686768890434 41.89858088238),2025-01-09 07:50:00
83b7c514d2c0063251c9e3e14e8443b52add85f97634c609cebd4380961eff9f574b867070853d5b0ece45b1f667f389beb9b9e11941739f93a91158c6c20c58,Y,01/09/2025 07:50:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/09/2025 08:40:00 AM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,6306,S,WOODLAWN AVE,314.0,Y,Y,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,5,1,41.780282837,-87.596345151,POINT (-87.596345150746 41.780282836988),2025-01-09 07:50:00
e341cb6448e89834f50c58a61dc8fa8170104af7f550d12fd29a5558848817288a622088b20afb7d2be506668b48178f9b512f5fff8410a7197498c19a87575f,,01/09/2025 07:33:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/09/2025 07:36:00 AM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3041,W,PRATT BLVD,2412.0,,,,,,,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,1.0,0.0,7,5,1,42.004610541,-87.706217728,POINT (-87.706217727727 42.004610540629),2025-01-09 07:33:00
